19.5,27.7,0,447.667,0.00387926,0
22.6,17.175,142.5,443,0.00290547,0
19.79,27.945,0,436,0.00398538,0
21.2,25.1,0,441,0.00390455,0
21.1,25.5,0,451.5,0.00394273,0
19.79,19.2,0,444,0.00273273,0
19.5,27.6667,0,452.667,0.00387456,0
22,38.145,444,1879.25,0.0062549,1
21.2,25,0,438,0.0038889,0
22.1,26.245,464,999,0.00431654,1
20.125,29.575,261.75,426,0.00430854,0
20.89,23.39,0,452.333,0.00356797,0
21.39,21.34,449.5,848.5,0.00335561,1
22.3567,17.5,119,442.333,0.00291704,0
22.6,27.39,0,672,0.00464643,0
21.5,26.1,0,493.75,0.00413701,0
20.7,20.39,0,461.333,0.00307173,0
20.5,34.09,0,767,0.00508905,0
20.89,24.29,0,444,0.00370608,0
21.89,21.34,469,877,0.0034604,1
21.525,34.295,479,1261,0.00545576,1
19.39,27.5,0,429,0.00382465,0
19.29,27.5,0,426.667,0.00380077,0
20.65,27.65,202,427,0.00415986,0
21,24.8233,0,441.333,0.00381381,0
20.5,33.545,0,652,0.00500704,0
20.1667,33,0,448,0.00482387,0
19.34,26.15,0,469,0.00362444,0
22.89,26,564,997.75,0.00448776,0
19.29,26.89,0,465,0.00371596,0
20.79,20,14,437.333,0.00302952,0
20.1,18.79,0,439,0.00272622,0
19.2225,30.5,26.5,428,0.00420039,0
19.5667,30.2,0,438,0.00424945,0
19.4267,26.8567,0,464.333,0.00374323,0
22.39,26.34,438,1067.25,0.00440999,1
19.5,30.0667,0,437,0.00421295,0
19.5,27.7,0,447,0.00387926,0
19.6,19.5,0,453.5,0.00274293,0
22.1,38.09,429.5,1851.25,0.00628438,1
19.7,19.39,0,445,0.00274445,0
21.7,26.79,0,525.5,0.00429977,0
22.445,26.9,456,1064,0.00451963,1
20.6,20.89,0,450,0.003128,0
20.1,18.89,0,439,0.0027408,0
20.89,19.7,426,587.5,0.00300237,1
19.79,27.5,0,444.5,0.00392152,0
19.7,19.39,0,443.333,0.00274445,0
20.29,18.7,0,439,0.00274532,0
21,24.6333,0,441.333,0.00378445,0
21.6333,20.3233,460.667,790.667,0.00324313,1
20.445,33.245,0,590,0.00494495,0
22.1,27.2,0,576.5,0.00447474,0
19.7,28.7,0,435.5,0.00407081,0
19.5,27.6,0,450,0.00386517,0
20.89,19.9267,0,472,0.00303709,0
20.29,33.09,0,447.667,0.00487445,0
19.39,31.1,0,436,0.00432882,0
20,18.65,0,432,0.00268905,0
21.5,18.4267,303,459,0.00291504,0
21,24.445,0,445,0.00375534,0
20.245,20.84,0,443,0.00305249,0
22.2,21.6667,509,923.667,0.0035811,1
19.23,30.5333,17.3333,433,0.00420699,0
21.73,20.3567,474,812.667,0.00326783,1
19.39,31.1,0,440,0.00432882,0
19.7,19.39,0,441,0.00274445,0
20.79,20.2,14,439.333,0.00305997,0
21.1,20.245,0,542.5,0.00312614,0
20.445,18.7,0,430,0.00277185,0
21.2,25.39,0,463,0.00394995,0
22.1,25.7933,459,1015,0.00424175,1
21.5,34.45,464.5,1401,0.00547217,1
20.7,20.445,0,461,0.00308006,0
22.29,26.1,459,846.75,0.00434284,0
22.2675,25.89,449.5,785,0.00430172,0
19.39,26.7,0,467.333,0.00371273,0
19.315,30.6,14,441,0.00423877,0
19.445,31,0,434.5,0.0043297,0
21.34,36.5,0,1408,0.00574373,0
20.89,19.945,11.5,437,0.00303989,0
20.5,19.1,0,436.5,0.00284108,0
19.29,27.5,0,428.5,0.00380077,0
19.26,31.2,29,430.667,0.00430758,0
19.5,30.4267,317.25,428.75,0.00426374,0
21.1,25.39,0,454,0.00392562,0
20.5,19.1,0,434,0.00284108,0
21,19.89,0,598,0.00305215,0
19.89,26.7,0,441,0.00383057,0
19.89,26.79,0,438,0.00384356,0
20.2,18.6,401.333,439,0.00271536,1
21.5,26.05,0,504,0.00412903,0
22,38.5675,438,1933.75,0.00632489,1
20.39,26.2,108,428.25,0.00387724,0
20.5,34.09,0,795.5,0.00508905,0
22.7,17.6,358,455.5,0.00299592,0
22.79,17.6,334,457,0.0030124,0
20.29,33.2,0,460,0.00489079,0
20.15,30.15,419,759,0.00439975,1
20.6,20.7,0,439,0.00309941,0
21.29,21.29,460,837,0.00332713,1
20.29,32.9,0,452,0.00484625,0
20.2,19,0,445.5,0.00277401,0
22.1,25.945,506,994.5,0.00426686,1
21,24.6,0,441,0.00377929,0
21.7,26.79,0,521,0.00429977,0
19.39,27.2,0,466.5,0.00378268,0
21.8567,27.1,0,548.667,0.00439201,0
20.29,33,0,452.5,0.00486109,0
20.245,22.9725,0,436,0.00336654,0
19.5,26.5667,0,453,0.00371959,0
21.39,33.7,514,1326.5,0.00531577,1
22.39,26.745,449.5,1074.25,0.00447829,1
19.5,30.1,0,431,0.00421765,0
19.65,19.445,48,456,0.0027437,0
19.79,19.39,0,442,0.0027599,0
21.7,21.445,438,874,0.00343716,1
20.2,19,0,448.5,0.00277401,0
20.89,32.3333,439,1212,0.00494305,1
19.39,26.79,0,465.333,0.00372532,0
21.4175,18.5,288.25,461.5,0.00291187,0
20,18.7,0,441,0.00269629,0
19.73,27.9633,0,439,0.0039731,0
19.39,26.89,0,467,0.00373931,0
20.29,18.5,0,435,0.00271583,0
21.5,26,0,493,0.00412105,0
22.1,27.245,0,584.5,0.00448219,0
20,25.55,0,441,0.00368983,0
19.39,27.5,0,439.333,0.00382465,0
21,18.7675,206.5,456.75,0.0028791,0
21.89,21.39,469,884.25,0.00346855,1
19.7,28.5667,0,439.667,0.00405178,0
20.2,32.9,0,449.5,0.00481915,0
19.7,19.5,13,451.5,0.00276009,0
22.2,27,481.5,1097.75,0.00446894,1
19.445,26.445,0,468.5,0.00368974,0
20.79,19.525,419,564,0.00295723,1
20.84,19.65,419,573,0.00298547,1
19.39,27.5,0,442,0.00382465,0
19.34,27.29,0,424.5,0.0037834,0
20.89,24.39,0,443.5,0.00372143,0
19.6,19.5,14,450,0.00274293,0
19.945,18.7,0,436,0.00268708,0
21,20.79,441,735.333,0.00319096,1
20.5,33.09,0,554,0.00493859,0
20.89,20,0,467,0.00304832,0
20.29,33,0,446,0.00486109,0
20.6,18.945,0,436,0.00283544,0
19.2,31.1,14,438.667,0.00427755,0
19.39,27.6,0,440.333,0.00383865,0
20.3233,18.5667,0,432.667,0.00273131,0
22.79,17.0667,164.667,444.333,0.00292069,0
21.05,23.745,419,590,0.00365846,1
19.34,31.29,0,433,0.00434182,0
20.89,35.32,433,669.5,0.00540361,1
22.2,20.55,541.75,810.333,0.00339553,1
21.2,19.39,0,480,0.003012,0
22.1333,39.09,433,2023,0.00646433,1
20,18.745,0,431,0.0027028,0
19.5,27.7,0,452,0.00387926,0
21.29,21,460,797.5,0.00328157,1
19.15,31.39,0,432.5,0.00430418,0
20.2,18.6,0,432,0.00271536,0
22.29,25.2,433,966.333,0.00419208,1
19.29,30.6,17.3333,435,0.00423214,0
21.5,19.39,514,659.5,0.00306818,1
19.84,19,0,442.5,0.00271258,0
20.1,33.09,0,447.667,0.00481706,0
19.5,27.7,0,450,0.00387926,0
21.1,19.5,0,474.333,0.00301054,0
20.7,35.4,0,1082,0.00535243,0
21.2,25.29,0,452,0.00393429,0
20.79,20.2,0,461.5,0.00305997,0
22.365,17.7675,333.5,453.5,0.00296335,0
22.7,17.1,115,443.75,0.00291041,0
20,18.7,0,439,0.00269629,0
20.15,33.045,0,449.5,0.00482549,0
19.7,27.945,0,438,0.00396304,0
22.6,26.79,688.5,1100.5,0.00454391,1
20.1,24.2,0,443,0.00351559,0
23.075,16.9725,243.75,442.75,0.00295531,0
19.89,18.945,0,439.5,0.00271313,0
21.7,20.8925,484,844.5,0.00334813,1
22.29,26.1,509,864.667,0.00434284,0
19.7,19.39,0,439,0.00274445,0
20.6,19,0,437.5,0.00284371,0
20,18.84,0,436,0.00271656,0
22.0667,38.79,441,1955.33,0.00638793,1
21.89,27.1,0,553,0.00440102,0
19.525,26.89,18.5,424.5,0.00377103,0
20.55,19.6,0,430,0.00292486,0
19.2,31.5,0,437,0.00433295,0
21,36.09,0,1268,0.00556028,0
22.6,28.34,474,1112,0.00480884,1
21.29,36.45,0,1381.5,0.00571807,0
19.39,26.39,0,459.5,0.00366937,0
19.6,28.89,0,433.5,0.0040724,0
21,25,0,445,0.00384112,0
20.89,32.1675,432.75,1218.75,0.0049175,1
20.39,33,0,530,0.00489146,0
20.55,21.1,0,454,0.00314983,0
19.39,27.6,0,435,0.00383865,0
19.79,19.245,0,445,0.00273917,0
19.89,19,0,442.5,0.00272104,0
21.2,25.245,0,453.5,0.00392725,0
22.39,26.26,432.75,1065.5,0.0043965,1
21.39,33.3633,464,1453.33,0.00526221,1
19.5,26.5,0,467,0.0037102,0
21.2,25.39,0,467,0.00394995,0
19.39,27.6,0,434,0.00383865,0
21.7,20.32,491.5,795.75,0.00325591,1
20.89,24.89,0,441,0.00379818,0
20.1333,33,0,447.667,0.00481386,0
21.6,26.445,0,508.75,0.00421797,0
20.1,33,0,446.333,0.00480386,0
20.29,33,0,489,0.00486109,0
20.2675,33.0675,0,451,0.00486429,0
20.7,22.5,0,454,0.00339134,0
21.84,36.145,465.25,1541,0.00586571,1
20.29,18.745,0,434.5,0.00275196,0
20.55,35,0,947.5,0.00524232,0
20.2,32.9,0,447,0.00481915,0
21.1333,32.79,454,1094,0.00508959,1
19.5,27.6,0,455.667,0.00386517,0
20.5,19.7,0,437,0.00293075,0
20,18.7,0,438,0.00269629,0
21.7225,20.5,490.25,816,0.00328945,0
22.5,17.6,331,451,0.00295959,0
20.39,19.2,0,471,0.00283661,0
20.15,33,0,444.5,0.00481886,0
20.29,32.9,0,482,0.00484625,0
19.39,27.1,0,465,0.00376869,0
19.39,27.2,0,426,0.00378268,0
19.7,19.39,0,437,0.00274445,0
22.7,17.025,157,439.5,0.00289759,0
21.5,26.2,0,497,0.00415296,0
22.39,26.456,438,1063.25,0.00442955,1
21.29,25.7,0,477,0.00402077,0
22.6667,26.5667,524,1053,0.00452416,0
22.2,17.7,105,442,0.00292241,0
21.79,20.295,504,801,0.00326991,1
21.2,25.2,0,446,0.0039202,0
20.6,21,0,452,0.00314456,0
19.34,26.79,0,471,0.00371367,0
20.89,20,0,469.667,0.00304832,0
20.945,23.5,0,450.667,0.00359707,0
22.2,27,454,1116.25,0.00446894,1
22.675,26.575,533.25,1078.5,0.00452789,0
20.5,21.245,0,451,0.00316177,0
19.39,30.745,0,438,0.00427907,0
20,18.7,0,434,0.00269629,0
19.39,27.2,0,422,0.00378268,0
21.29,19.7,440,660,0.00307742,1
20.0333,25.3567,0,442,0.00366935,0
21.7675,35.5675,464,1464.25,0.00574539,1
20.29,33.2,0,455,0.00489079,0
19.5,30.7,0,435,0.0043023,0
20.6,31.445,438,1050.5,0.00472047,1
20,25.1,0,440.5,0.00362446,0
20.6333,19.3233,0,523.667,0.0028983,0
20.445,33.29,0,619,0.0049517,0
22.272,17.83,350.4,452.5,0.00295697,0
20.29,18.7,0,433.5,0.00274532,0
20.7,31.7925,441.75,1111,0.00480277,1
20.7,35.7,0,1136,0.00539819,0
21.34,25.7,0,479,0.00403319,0
22.1,27.2,0,567,0.00447474,0
19.29,31.6,0,433,0.00437141,0
22.1,21.2,481.5,863,0.00348214,1
22.29,26,464,813.667,0.00432608,0
21.625,20.9975,433,791.5,0.00334957,1
21,24,0,440,0.00368657,0
19.39,27.2,0,462,0.00378268,0
21.89,36.95,444,1684,0.00601613,1
22.9725,17.5,313.5,445.75,0.00302867,0
20.89,24.15,0,440,0.00368459,0
21.315,24.175,426,685.5,0.00378657,1
19.79,19.29,0,439.5,0.0027456,0
20.39,21.29,0,447,0.00314695,0
20.39,22.245,0,433,0.00328886,0
21.7,20.39,474.333,794.333,0.00326718,1
20.865,19.7675,433,620,0.00300806,1
22.2,27.1,444,1137,0.00448561,1
22.2,28,444,966.5,0.00463569,1
23.1,17.2,292,448.5,0.00299966,0
19.5,27.745,0,450,0.0038856,0
21.5,24.39,454,786,0.00386428,1
19.65,29.34,0,435,0.00414921,0
20.7,22.7,0,451,0.00342165,0
19.7,19.39,0,450,0.00274445,0
22.7,26.7,528,1090,0.0045563,0
21.315,21,460,810.5,0.00328664,1
22.55,27.7,454.75,1092,0.00468506,1
20.445,21.29,0,443.5,0.00315771,0
21.34,25.7,0,477.5,0.00403319,0
22,38.345,438,1911,0.00628803,1
21.7,20.575,484,796,0.00329698,1
19.39,26.79,0,462.5,0.00372532,0
20,24.945,0,439,0.00360195,0
20.2,20.79,0,442,0.00303663,0
22.3567,17.79,350,459,0.00296561,0
19.745,19.34,0,443.5,0.00274504,0
22.1,26.5,479,1047,0.00435877,1
19.39,27.5,0,440.667,0.00382465,0
19.89,19,0,437.333,0.00272104,0
22.2,24.3567,433,903,0.00402859,1
20.89,24.2,0,441.5,0.00369226,0
19.39,27.39,0,447.5,0.00380926,0
20.2,19.1,0,446,0.00278868,0
22.89,25.945,534,987,0.0044782,1
19.26,31.6667,0,437.333,0.00437246,0
19.39,26.79,0,471,0.00372532,0
21.79,19.05,531.5,637,0.00306833,1
20.39,18.6,0,434,0.00274757,0
19.5,30.1,0,436.5,0.00421765,0
21,19.79,0,472,0.00303673,0
21.5,19.445,516.5,659,0.00307693,1
22.39,28.39,532,1054,0.00475584,1
21,23.79,0,443,0.00365412,0
21.29,33.1725,485.25,1417.75,0.00519961,1
20.945,19.79,0,572.5,0.00302642,0
20.29,32.9,0,457,0.00484625,0
20.89,24.39,0,446,0.00372143,0
22.625,26.525,584.5,1043,0.00450552,1
20.89,20.1,0,472,0.00306363,0
19.79,27.5,0,440,0.00392152,0
20.675,26.39,142.25,424.5,0.00397525,0
22.2,24.34,433,903,0.00402582,1
19.5,26.89,0,457,0.00376514,0
19.39,27.39,0,444,0.00380926,0
21.1,19.55,24,437,0.0030183,0
20,29.7225,288.5,425.75,0.00429656,0
21.29,19.1,48,439,0.00298325,0
21.245,25.245,0,464,0.00393818,0
21.245,25.245,0,456.5,0.00393818,0
19.5,26.89,0,459,0.00376514,0
21.39,25.7,0,481.5,0.00404566,0
20.84,23.05,0,455,0.00350495,0
19.89,26.4725,28,421.5,0.00379773,0
20.39,21.29,0,449,0.00314695,0
21,32.545,454,1300.75,0.00500971,1
19.39,27.15,14,422,0.00377568,0
19.245,27.6,0,429,0.00380393,0
19.79,26.6,40.75,422,0.0037924,0
20,25,0,441.667,0.00360994,0
19.5,30,0,434,0.00420354,0
20.7,20.445,0,461.5,0.00308006,0
19.5,27.79,0,444,0.00389194,0
20.73,28,97.6667,422,0.00423383,0
20.6,27.0475,151.5,423.75,0.00405602,0
19.39,27.1,6,418.75,0.00376869,0
22.1,21.595,484,892,0.00354739,1
21.29,21.2,459,827.5,0.00331299,1
21.5667,34.29,484,1271,0.00546901,1
22.9725,16.79,181.5,444,0.00290522,0
19.2225,30.525,26.5,427,0.00420386,0
19.1,30.89,6,434.333,0.00422188,0
19.7,19.39,0,451,0.00274445,0
19.5,27,0,461,0.00378063,0
19.39,30.5,79.5,428.75,0.00424474,0
19.6,29.39,0,432,0.00414335,0
21.39,33.5,464,1171.67,0.00528395,1
20.89,23.5,0,444,0.00358485,0
20.55,31.245,438,975.5,0.00467567,1
19.445,26.1,0,467,0.00364132,0
22.1,21.3925,486.5,908.5,0.00351394,1
20.29,33.09,0,457.333,0.00487445,0
21.79,37.29,0,1678,0.0060347,0
21.745,18.34,62,442,0.00294528,0
19.39,27.2,0,460,0.00378268,0
19.39,27.2,0,427,0.00378268,0
21.84,23.745,0,813.667,0.00384098,0
20.1,33,0,446,0.00480386,0
21.7,26.7,0,518,0.00428523,0
20.29,22.89,0,439.5,0.00336378,0
19.29,31.5,0,435,0.00435748,0
19.55,29.89,0,442,0.00420115,0
21.29,19.745,293.5,662.25,0.00308449,1
19.79,27.79,0,438,0.00396314,0
21.025,23.7225,405,578.75,0.00364933,1
19.79,19.29,0,441,0.0027456,0
20.6,19.29,0,517.5,0.00288731,0
20.6,20.79,0,434.5,0.00311295,0
20,25.2675,0,439,0.00364879,0
20.29,22.5,0,432,0.00330616,0
20.5,21.29,0,435.5,0.0031685,0
20.6,31.245,438,1007,0.00469022,1
21.29,33,478,1125,0.00517235,1
20.89,36,0,1227,0.00550857,0
20.15,33.09,0,446.5,0.00483211,0
20.29,18.79,0,433,0.00275859,0
19.29,31.5,0,431.667,0.00435748,0
19.5,30.29,0,442.5,0.00424445,0
20.39,18.8233,0,430,0.00278071,0
19.79,19.29,0,437,0.0027456,0
21.2,20.9975,456,801.25,0.00326302,1
20.8567,20,9.33333,441.333,0.00304204,0
19.5,26.79,0,467.5,0.00375105,0
19.5,27.6,0,449,0.00386517,0
20.89,36,0,1211.67,0.00550857,0
19.39,30.89,0,435.333,0.00429939,0
21.1,19.39,19.75,433.5,0.00299348,0
22.84,25.9175,496.5,983,0.00445979,1
20.5,18.7,0,437.5,0.00278132,0
22.2,24.7,433,933.5,0.00408575,1
19.2,31.7,0,435,0.00436065,0
19.29,26.79,0,469.5,0.00370206,0
20.34,33,0,489.5,0.00487625,0
19.5,27.7,0,442.5,0.00387926,0
21.29,33.05,451.5,1129,0.00518025,1
20.9633,19.79,0,472.667,0.00302985,0
20.79,19.5,419,551.25,0.00295343,1
19.445,26.65,0,468.5,0.00371851,0
20.39,32.9,0,527,0.00487652,0
22.2,20.5,547,803.75,0.00338723,1
19.2,31.5,0,435,0.00433295,0
19.945,18.84,0,436.5,0.00270728,0
21.5,33.23,31,1236.67,0.00527674,0
19.6,29.5,0,439,0.00415896,0
19.79,19,0,437,0.00270414,0
21.7225,20.7,485.25,848,0.00332171,1
21.65,20.05,60.75,753.5,0.00320257,0
20.2,19.1,0,443.667,0.00278868,0
22.1,38.29,433,1917.5,0.00631771,1
22.2,27.245,0,584.5,0.00450979,0
20.39,21.29,0,448,0.00314695,0
21.39,25.7,0,484,0.00404566,0
21.245,25.245,0,458.5,0.00393818,0
21,24.39,0,442,0.00374684,0
19.65,28.65,0,438.5,0.00405099,0
20.29,33,0,492,0.00486109,0
20.5,26.26,63.3333,425.667,0.00391282,0
19.7,19.5,22,451.5,0.00276009,0
22.39,26.1,46,930.5,0.00436952,0
22,19.84,570,729,0.00323768,1
20.39,18.6,0,434,0.00274757,0
21.1,24.89,0,437,0.00384783,0
20.89,20,0,464,0.00304832,0
20.39,19.245,0,476.5,0.00284329,0
21.525,34.475,454,1424.75,0.00548464,1
20.6,21.1,0,455,0.00315961,0
22.175,21.445,518,890,0.00353883,1
21.76,20.73,471,849,0.00333422,1
22.1,38.745,447,1993.75,0.00639356,1
20.6,31.2675,438,1016,0.00469362,1
19.6,19.5,9.33333,451,0.00274293,0
21.89,18.2,328.5,461.25,0.00294882,0
20.2,18.5,0,427,0.0027007,0
22.1,26.6,449.5,1045.5,0.00437534,1
19.39,30.65,167.5,428.5,0.00426575,0
20,24.79,0,441.667,0.00357944,0
19.6,19.5,14,456,0.00274293,0
19.29,26.1,0,463.5,0.00360615,0
22.29,26.125,438,1059.25,0.00434703,1
22.76,17.1,149.667,441.667,0.00292108,0
19.29,27.65,0,435,0.00382163,0
20.4267,19.9267,0,438,0.00295118,0
19.39,30.575,14,426.5,0.00425524,0
20.1,24.1,0,438.5,0.00350098,0
20.2,33,0,446,0.00483391,0
19.6,19.29,0,450,0.00271326,0
20.29,32.95,0,461.5,0.00485367,0
20.025,25.05,0,441.25,0.00362284,0
20.89,23.1,0,453.75,0.00352348,0
19.745,19.245,0,445,0.00273149,0
19.39,31.2,0,434,0.00434284,0
22.0667,26.3567,454,1032,0.00432617,1
19.5,26.5,0,466.5,0.0037102,0
20.89,24.29,0,442,0.00370608,0
21.9725,21.315,473,869.75,0.00347387,1
22.5,27.1,478.5,1064.75,0.00456883,1
19.5,26.7,0,473,0.00373837,0
19.6,29.5,0,440,0.00415896,0
20.39,20.1,0,433.5,0.00297021,0
19.39,25.89,0,469,0.00359944,0
21.675,19.125,523.75,637.25,0.00305879,1
19.1,31.29,0,431,0.00427692,0
20.5,19,0,433,0.00282614,0
21.7,20.39,479,806.667,0.00326718,1
21.3233,24.29,444,752,0.00380665,1
20.2,18.6,0,434,0.00271536,0
20.1,33.09,0,454,0.00481706,0
19.1,31.39,0,434,0.00429069,0
20.7,20.7,0,443,0.00311867,0
20.2,19.1,0,455,0.00278868,0
19.34,27.34,0,424.5,0.00379038,0
19.39,30.5,150.25,427,0.00424474,0
21.5,26,0,503.5,0.00412105,0
19.89,26.675,0,443,0.00382696,0
20.245,20.55,0,440,0.00300981,0
19.5,27.2,0,464.5,0.00380881,0
19.2,30.625,7,435.5,0.00421177,0
22.1,39.045,438,2008.25,0.00644358,1
22.6667,26.0667,32.6667,962.333,0.0044384,0
20.29,33.09,0,451,0.00487445,0
21.5,33.5,479,1290.75,0.00531998,1
21.7675,20.545,479,817.5,0.00330583,1
20.7,20.39,0,457.5,0.00307173,0
19.5,27.1,6,424.5,0.00379472,0
22,20.92,477,858.25,0.00341489,1
21,23.84,0,448.5,0.00366185,0
20.15,19.05,0,442,0.00277272,0
21.65,21.2,433,819.5,0.00338725,1
19.5,27.1,0,462,0.00379472,0
19.39,27.2,14,419,0.00378268,0
19.5,27.7,0,445.5,0.00387926,0
20.39,32.9,0,501,0.00487652,0
20.2,23.7,0,440.5,0.00346404,0
19.89,18.89,0,437,0.00270522,0
19.5,30.1,0,440,0.00421765,0
19.5,27.79,0,451,0.00389194,0
19.5,30.5,0,439,0.00427408,0
20.5,19.39,0,436,0.00288442,0
19.79,19.29,0,442.667,0.0027456,0
20.7,22.5,0,459,0.00339134,0
21.525,20,48.5,723.5,0.00317007,0
22,37.6725,440.25,1814.75,0.00617666,1
21.6,26.4725,0,509.75,0.00422239,0
22.1,38.79,433,2000,0.00640106,1
20.7225,22.5,419,470.75,0.00339606,1
22.89,16.89,205,445,0.00290797,0
19.39,31.29,0,439,0.00435545,0
19.79,19,0,435,0.00270414,0
22.1,21.26,479,863.333,0.00349205,1
21.39,19.5,485.25,663.25,0.00306485,1
19.39,31.2,0,434,0.00434284,0
21.79,21.6,438,916.5,0.00348135,1
21.1,19.5,0,489,0.00301054,0
21.5,33.2675,26.5,1229.25,0.00528275,0
20.34,18.7,0,433.5,0.00275385,0
20.1,33,0,446,0.00480386,0
20.1,18.89,0,444,0.0027408,0
22.2,27,486.5,1114,0.00446894,1
20.1,26.29,46,425.667,0.00382108,0
20.89,24.29,0,445.333,0.00370608,0
20.79,20.15,0,463.5,0.00305236,0
20.1333,29.5,243.333,430,0.00429977,0
21.39,25.7,0,487,0.00404566,0
22.1,39.0675,433,2025.25,0.00644733,1
20.6,28.6,257.25,425.5,0.00429044,0
19.79,19.1,0,436.5,0.00271844,0
21.1,24.89,0,435.5,0.00384783,0
20.29,32.9,0,461,0.00484625,0
20,18.7,0,437.5,0.00269629,0
20,18.79,0,433,0.00270932,0
21.745,20.7225,476.75,852.5,0.00332994,1
21.3233,21.2,454,838,0.00331981,1
20,19.29,126.333,450.667,0.00278174,0
20.2,19.1,0,450,0.00278868,0
21.79,21.775,444,964.25,0.00350971,1
21.89,37.7,444,1823.5,0.00613945,1
22.2,27.0667,454,1137.33,0.00448005,1
19.76,19.39,0,440.667,0.00275474,0
21.73,20.7,482.75,849.75,0.00332324,1
22.5,27.39,461,1068.33,0.00461809,1
21,18.7,257,456.5,0.0028687,0
21.2,25.1,0,442,0.00390455,0
19.5,27.29,0,450,0.00382149,0
22.125,38.3175,433,1921.75,0.00633203,1
19.39,26.79,0,467,0.00372532,0
20.245,18.745,0,432.5,0.00274428,0
19.29,26.89,0,473,0.00371596,0
21,20.865,438,744.25,0.00320253,1
21.6,20,66.5,751.75,0.00318473,0
19.29,31.6,0,436,0.00437141,0
20.5,34,0,771,0.00507551,0
20,26.29,44,423.667,0.00379735,0
21.39,20.5,0,722.5,0.00322284,0
21.79,21.79,447.4,942,0.00351215,1
22.6,27.445,0,660.5,0.00465583,0
